Time Step,Health Status,dm,dmdt
1711585556931193148,[0.79093153],[0.09144801],[0.09144801]
1711585556996564358,[0.74242366],[0.10150396],[0.10150396]
1711585556998555518,[0.76422092],[0.09711418],[0.09711418]
1711585557000489708,[0.76197862],[0.09757487],[0.09757487]
1711585557066675615,[0.7595167],[0.09807819],[0.09807819]
1711585557068638390,[0.75683745],[0.09862303],[0.09862303]
1711585557070579864,[0.77801344],[0.0942309],[0.0942309]
1711585557196522549,[0.72553461],[0.10477889],[0.10477889]
1711585557198486026,[0.74786758],[0.10042558],[0.10042558]
1711585557200379839,[0.76961312],[0.09599727],[0.09599727]
1711585557268694655,[0.71484923],[0.10679902],[0.10679902]
1711585557270356154,[0.73781016],[0.10240895],[0.10240895]
1711585557271903494,[0.73423717],[0.10310438],[0.10310438]
1711585557273366593,[0.73055131],[0.10381689],[0.10381689]
1711585557340837799,[0.72673439],[0.10454963],[0.10454963]
1711585557342768422,[0.72273393],[0.10531212],[0.10531212]
1711585557412090159,[0.68966481],[0.11141547],[0.11141547]
1711585557413372291,[0.74214958],[0.10155795],[0.10155795]
1711585557414651799,[0.68026948],[0.11308944],[0.11308944]
1711585557417168463,[0.70548962],[0.10853762],[0.10853762]
1711585557481232750,[0.73024942],[0.10387504],[0.10387504]
1711585557483177240,[0.72631762],[0.10462932],[0.10462932]
1711585557485047979,[0.69219546],[0.11096027],[0.11096027]
1711585557549766499,[0.68746205],[0.11181019],[0.11181019]
1711585557551708124,[0.68262475],[0.11267213],[0.11267213]
1711585557553749990,[0.67771205],[0.11354082],[0.11354082]
1711585557619898558,[0.6390018],[0.12016625],[0.12016625]
1711585557621932760,[0.66729581],[0.11536103],[0.11536103]
1711585557623811584,[0.66210055],[0.11625824],[0.11625824]
1711585557690625118,[0.69043452],[0.11127722],[0.11127722]
1711585557692569678,[0.65181908],[0.11801371],[0.11801371]
1711585557760203964,[0.64643958],[0.11892189],[0.11892189]
1711585557762146040,[0.60405221],[0.12584877],[0.12584877]
1711585557764088235,[0.63522766],[0.12079277],[0.12079277]
1711585557765970857,[0.62966981],[0.12170952],[0.12170952]
1711585557833726146,[0.6608341],[0.1164759],[0.1164759]
1711585557835695383,[0.57944591],[0.12970028],[0.12970028]
1711585557901161133,[0.61275952],[0.1244573],[0.1244573]
1711585557903112496,[0.60715657],[0.12535445],[0.12535445]
1711585557905101681,[0.60159603],[0.1262385],[0.1262385]
1711585557972305946,[0.59609168],[0.12710756],[0.12710756]
