Time Step,Health Status,dm,dmdt
1711147933717120809,[0.87115961],[0.07178869],[0.07178869]
1711147933902551715,0,[0.44275027],[0.44275027]
1711147933905237016,[0.98051334],[0.02791892],[0.02791892]
1711147933908276016,[0.97454118],[0.03191164],[0.03191164]
1711147933909598979,[0.98050283],[0.02792645],[0.02792645]
1711147933912324085,[0.96778708],[0.03589592],[0.03589592]
1711147933914937377,[0.97454292],[0.03191055],[0.03191055]
1711147933917437602,[0.95186383],[0.04387992],[0.04387992]
1711147934098452165,0,[0.53429304],[0.53429304]
1711147934101289288,[0.97457364],[0.03189129],[0.03189129]
1711147934105753226,[0.98053918],[0.02790041],[0.02790041]
1711147934109456884,[0.96027496],[0.03986228],[0.03986228]
1711147934111165818,[0.98570607],[0.02391145],[0.02391145]
1711147934114266777,[0.97458292],[0.03188547],[0.03188547]
1711147934117823132,[0.9805343],[0.02790391],[0.02790391]
1711147934289688269,0,[0.68098752],[0.68098752]
1711147934292379142,[0.98574361],[0.02388003],[0.02388003]
1711147934296126777,[0.96792187],[0.03582074],[0.03582074]
1711147934297973756,[0.9746625],[0.03183552],[0.03183552]
1711147934300750813,[0.98060786],[0.02785114],[0.02785114]
1711147934303529513,[0.96793575],[0.03581298],[0.03581298]
1711147934307046014,[0.98061348],[0.02784709],[0.02784709]
1711147934310811322,[0.97467673],[0.03182658],[0.03182658]
1711147934313098687,[0.98061027],[0.0278494],[0.0278494]
1711147934314958471,[0.96796484],[0.03579674],[0.03579674]
1711147934317761208,[0.9806161],[0.02784522],[0.02784522]
1711147934320815497,[0.96045603],[0.03977133],[0.03977133]
1711147934323777563,[0.98063082],[0.02783464],[0.02783464]
1711147934327689062,[0.96797406],[0.03579158],[0.03579158]
1711147934329989102,[0.96799069],[0.03578229],[0.03578229]
1711147934331297717,[0.98577341],[0.02385505],[0.02385505]
1711147934334042579,[0.97471199],[0.03180441],[0.03180441]
1711147934520913954,[0.97471625],[0.03180173],[0.03180173]
1711147934523848553,[0.97472051],[0.03179905],[0.03179905]
1711147934525419648,[0.97472355],[0.03179714],[0.03179714]
1711147934527916927,[0.97472687],[0.03179505],[0.03179505]
1711147934530358620,[0.97473184],[0.03179192],[0.03179192]
1711147934532787638,[0.98065561],[0.02781683],[0.02781683]
1711147934534020858,[0.95225035],[0.04370339],[0.04370339]
1711147934815049246,0,[0.72215111],[0.72215111]
1711147934817679851,[0.98076666],[0.02773686],[0.02773686]
1711147934818974840,[0.96822127],[0.03565318],[0.03565318]
1711147934824152895,[0.98077892],[0.02772802],[0.02772802]
1711147934827572503,[0.97490517],[0.03168269],[0.03168269]
1711147934829328969,[0.9749139],[0.03167719],[0.03167719]
1711147934832526593,[0.97492268],[0.03167164],[0.03167164]
1711147934835210621,[0.97493184],[0.03166585],[0.03166585]
1711147935012486461,0,[0.50968937],[0.50968937]
1711147935016476971,[0.97512272],[0.03154506],[0.03154506]
1711147935019458291,[0.98096103],[0.02759635],[0.02759635]
1711147935022941826,[0.96854964],[0.0354685],[0.0354685]
1711147935026855757,[0.96856474],[0.03545998],[0.03545998]
1711147935028816115,[0.97517885],[0.03150946],[0.03150946]
1711147935032744584,[0.98100827],[0.0275621],[0.0275621]
1711147935036337742,[0.97520551],[0.03149253],[0.03149253]
1711147935039307309,[0.97521991],[0.03148339],[0.03148339]
1711147935200061189,0,[0.40450786],[0.40450786]
1711147935376115723,0,[0.62562818],[0.62562818]
1711147935379308715,[0.96914535],[0.03513098],[0.03513098]
1711147935381962625,[0.91428308],[0.0585549],[0.0585549]
1711147935385022886,[0.99961928],[0.00390241],[0.00390241]
1711147935387706624,[0.97561513],[0.03123131],[0.03123131]
1711147935391521585,[0.97560867],[0.03123544],[0.03123544]
1711147935394462698,[0.98131703],[0.02733713],[0.02733713]
1711147935399068545,[0.96910663],[0.03515302],[0.03515302]
1711147935402360131,[0.98129804],[0.02735102],[0.02735102]
1711147935405932854,[0.96907319],[0.03517204],[0.03517204]
1711147935407699389,[0.96904792],[0.03518641],[0.03518641]
1711147935410068622,[0.98623353],[0.02346612],[0.02346612]
1711147935412572483,[0.9755045],[0.03130208],[0.03130208]
1711147935414499947,[0.96896633],[0.03523275],[0.03523275]
1711147935416514659,[0.97544423],[0.03134056],[0.03134056]
1711147935590893232,0,[0.2477674],[0.2477674]
1711147935597796294,[0.97500357],[0.03162052],[0.03162052]
1711147935601361286,[0.96827096],[0.03562529],[0.03562529]
1711147935604650657,[0.97484334],[0.03172171],[0.03172171]
1711147935606449524,[0.97476268],[0.03177252],[0.03177252]
1711147935610164032,[0.9746796],[0.03182477],[0.03182477]
1711147935612494080,[0.97458836],[0.03188206],[0.03188206]
1711147935616066356,[0.97449665],[0.03193954],[0.03193954]
1711147935801165170,0,[0.52134932],[0.52134932]
1711147935803819053,[0.97871347],[0.02917981],[0.02917981]
1711147935807806081,[0.97203917],[0.03344299],[0.03344299]
1711147935810448029,[0.96438143],[0.03774577],[0.03774577]
1711147935813318295,[0.9716647],[0.03366618],[0.03366618]
1711147935815008783,[0.97148325],[0.03377381],[0.03377381]
1711147935818023427,[0.95511975],[0.04236992],[0.04236992]
1711147935989185478,0,[0.58532113],[0.58532113]
1711147935992021649,[0.96752714],[0.03604045],[0.03604045]
1711147935994894590,[0.9672912],[0.03617115],[0.03617115]
1711147935998029164,[0.96705183],[0.03630326],[0.03630326]
1711147935999424365,[0.96681116],[0.03643561],[0.03643561]
1711147936289964031,0,[0.99594788],[0.99594788]
1711147936293351721,[0.9088509],[0.06038182],[0.06038182]
1711147936295374969,[0.99426352],[0.01514791],[0.01514791]
1711147936299696425,[0.95901746],[0.04048829],[0.04048829]
1711147936301982249,[0.95872558],[0.04063221],[0.04063221]
1711147936305770699,[0.94737234],[0.04588144],[0.04588144]
1711147936309393161,[0.95810159],[0.0409382],[0.0409382]
1711147936485132577,0,[0.42260298],[0.42260298]
1711147936488125488,[0.95476107],[0.04253889],[0.04253889]
1711147936492639763,[0.97439605],[0.03200247],[0.03200247]
1711147936495020568,[0.95424546],[0.04278062],[0.04278062]
1711147936499812650,[0.95392332],[0.04293096],[0.04293096]
1711147936504400587,[0.95361165],[0.04307591],[0.04307591]
1711147936508830674,[0.95331875],[0.04321169],[0.04321169]
1711147936695199313,0,[1.08498348],[1.08498348]
1711147936697987421,[0.94547794],[0.04669992],[0.04669992]
1711147936699156988,[0.94516611],[0.04683328],[0.04683328]
1711147936701368037,[0.95778721],[0.0410915],[0.0410915]
1711147936707435206,[0.82988856],[0.08248914],[0.08248914]
1711147936709822887,[0.99215202],[0.01771776],[0.01771776]
1711147936891035956,0,[0.4795614],[0.4795614]
1711147936894458062,[0.90740174],[0.06085992],[0.06085992]
1711147936896652301,[0.96648783],[0.03661266],[0.03661266]
1711147936900248642,[0.95417336],[0.04281431],[0.04281431]
1711147936901658541,[0.90602141],[0.06131185],[0.06131185]
1711147936990498487,[0.96598302],[0.03688739],[0.03688739]
1711147937160265331,0,[1.60514001],[1.60514001]
1711147937332023480,0,[1.06945836],[1.06945836]
1711147937335275731,[0.92354923],[0.05529947],[0.05529947]
1711147937337526746,[0.94124724],[0.04847794],[0.04847794]
1711147937339502684,[0.90251036],[0.06244666],[0.06244666]
1711147937341484763,[0.92264754],[0.05562462],[0.05562462]
1711147937343606691,[0.92234703],[0.05573257],[0.05573257]
1711147937346822942,[0.94032716],[0.04885605],[0.04885605]
1711147937349551716,[0.85202226],[0.07693575],[0.07693575]
1711147937352569906,[0.95579148],[0.04205164],[0.04205164]
1711147937354660834,[0.93963599],[0.04913818],[0.04913818]
1711147937361595858,[0.89984635],[0.06329412],[0.06329412]
1711147937365364466,[0.93917525],[0.04932535],[0.04932535]
1711147937367546759,[0.92027918],[0.05646975],[0.05646975]
1711147937371266385,[0.91997865],[0.05657609],[0.05657609]
1711147937550669182,[0.87443941],[0.07086906],[0.07086906]
1711147937552048723,[0.95462961],[0.04260065],[0.04260065]
1711147937554785935,[0.89756625],[0.06401055],[0.06401055]
1711147937561393938,[0.91874188],[0.05701162],[0.05701162]
1711147937727784068,0,[0.81638894],[0.81638894]
1711147937731217776,[0.9343467],[0.0512458],[0.0512458]
1711147937735472580,[0.89108051],[0.0660059],[0.0660059]
1711147937738761429,[0.95143666],[0.04407418],[0.04407418]
1711147937741822934,[0.9134045],[0.05885423],[0.05885423]
1711147937745871974,[0.89000719],[0.06633033],[0.06633033]
1711147937749443087,[0.93322491],[0.05168175],[0.05168175]
1711147937751691277,[0.91250967],[0.05915753],[0.05915753]
1711147937757351590,[0.88887407],[0.06667111],[0.06667111]
1711147937941782160,0,[0.89346774],[0.89346774]
1711147937945954788,[0.88281618],[0.06846424],[0.06846424]
1711147937948594448,[0.90708667],[0.06096338],[0.06096338]
1711147937951006493,[0.928643],[0.05342546],[0.05342546]
1711147937951998780,[0.88167595],[0.06879653],[0.06879653]
1711147937954452705,[0.92818271],[0.05359749],[0.05359749]
1711147937958678656,[0.66880119],[0.11509975],[0.11509975]
1711147938138164792,0,[0.87812276],[0.87812276]
1711147938142249412,[0.90108864],[0.06290035],[0.06290035]
1711147938143925944,[0.87441398],[0.07087623],[0.07087623]
1711147938147904235,[0.92378777],[0.05521313],[0.05521313]
1711147938153411437,[0.90017922],[0.06318885],[0.06318885]
1711147938156533757,[0.87326226],[0.07120049],[0.07120049]
1711147938160767222,[0.84296232],[0.07925596],[0.07925596]
1711147938355223244,0,[1.4602927],[1.4602927]
1711147938358756975,[0.89220629],[0.06566391],[0.06566391]
1711147938360383320,[0.89189617],[0.06575829],[0.06575829]
1711147938362934753,[0.86277003],[0.07408913],[0.07408913]
1711147938364956207,[0.89123625],[0.0659587],[0.0659587]
1711147938366905042,[0.89092535],[0.0660529],[0.0660529]
1711147938369673703,[0.8615274],[0.07442381],[0.07442381]
1711147938374607446,[0.91600283],[0.05796453],[0.05796453]
1711147938570305236,0,[1.07043408],[1.07043408]
1711147938574117502,[0.91403157],[0.05864075],[0.05864075]
1711147938578679017,[0.85805879],[0.07535017],[0.07535017]
1711147938582411039,[0.8250053],[0.08366474],[0.08366474]
1711147938584199747,[0.95629807],[0.04181001],[0.04181001]
1711147938587708790,[0.85857395],[0.07521331],[0.07521331]
1711147938591510125,[0.88840704],[0.06681107],[0.06681107]
1711147938594501605,[0.8885541],[0.06676703],[0.06676703]
1711147938873124242,0,[1.38008881],[1.38008881]
1711147938876536199,[0.8936388],[0.06522613],[0.06522613]
1711147938881418369,[0.79968088],[0.08951405],[0.08951405]
1711147938884772225,[0.95874247],[0.0406239],[0.0406239]
1711147938887366069,[0.86671813],[0.07301558],[0.07301558]
1711147938891600867,[0.8361168],[0.08096498],[0.08096498]
1711147938893043369,[0.94120685],[0.0484946],[0.0484946]
1711147938896959820,[0.92020903],[0.05649459],[0.05649459]
1711147939073928068,0,[1.02290474],[1.02290474]
1711147939075376351,[0.87773147],[0.06993383],[0.06993383]
1711147939079398561,[0.90386643],[0.06201083],[0.06201083]
1711147939082969118,[0.90449148],[0.06180891],[0.06180891]
1711147939086739234,[0.92725899],[0.05394108],[0.05394108]
1711147939090626224,[0.90547915],[0.06148849],[0.06148849]
1711147939092436422,[0.92801512],[0.05366],[0.05366]
1711147939096045686,[0.85394088],[0.07643536],[0.07643536]
1711147939100740776,[0.92885937],[0.0533444],[0.0533444]
1711147939368916996,0,[1.86010636],[1.86010636]
1711147939371802441,[0.92664844],[0.05416699],[0.05416699]
1711147939374664621,[0.97152962],[0.03374634],[0.03374634]
1711147939377536941,[0.92758726],[0.05381923],[0.05381923]
1711147939380484208,[0.92815515],[0.05360778],[0.05360778]
1711147939383346479,[0.92872172],[0.05339598],[0.05339598]
1711147939385967335,[0.91054803],[0.05981704],[0.05981704]
1711147939759102220,0,[1.63777773],[1.63777773]
1711147939761671859,[0.94636972],[0.04631643],[0.04631643]
1711147939764145082,[0.94678708],[0.04613585],[0.04613585]
1711147939765415714,[0.95954459],[0.04022706],[0.04022706]
1711147939768595014,[0.93366195],[0.05151235],[0.05151235]
1711147939771466562,[0.91884135],[0.05697671],[0.05697671]
1711147939957546518,0,[0.77571387],[0.77571387]
1711147939960594830,[0.94275232],[0.04785298],[0.04785298]
1711147939963346759,[0.95510259],[0.04237802],[0.04237802]
1711147939966376895,[0.88252254],[0.06854997],[0.06854997]
1711147939967476609,[0.99723755],[0.01051181],[0.01051181]
1711147939971559617,[0.95599104],[0.04195662],[0.04195662]
1711147939974977896,[0.93177009],[0.05224171],[0.05224171]
1711147940137878038,0,[0.23747175],[0.23747175]
1711147940142246323,[0.93490061],[0.05102916],[0.05102916]
1711147940144897037,[0.94767525],[0.04574921],[0.04574921]
1711147940147655407,[0.97688489],[0.03040731],[0.03040731]
1711147940150900113,[0.95913716],[0.04042912],[0.04042912]
1711147940152266989,[0.95939737],[0.04030019],[0.04030019]
1711147940154975955,[0.92380665],[0.05520629],[0.05520629]
1711147940330456607,0,[0.49636819],[0.49636819]
1711147940331933024,[0.95299169],[0.0433628],[0.0433628]
1711147940335807881,[0.96307866],[0.03842985],[0.03842985]
1711147940341296022,[0.97188116],[0.03353734],[0.03353734]
1711147940345062481,[0.95377208],[0.04300136],[0.04300136]
1711147940346601729,[0.97956072],[0.02859321],[0.02859321]
1711147940349777932,[0.95425004],[0.04277848],[0.04277848]
1711147940352315879,[0.97247395],[0.03318195],[0.03318195]
1711147940356821503,[0.96423332],[0.03782416],[0.03782416]
1711147940360895382,[0.95499547],[0.04242854],[0.04242854]
1711147940537349849,0,[0.51311742],[0.51311742]
1711147940542190736,[0.95832988],[0.04082652],[0.04082652]
1711147940545583677,[0.96724137],[0.03619869],[0.03619869]
1711147940546720411,[0.96739804],[0.03611203],[0.03611203]
1711147940549268398,[0.97514873],[0.03152857],[0.03152857]
1711147940551955191,[0.95911653],[0.04043932],[0.04043932]
1711147940554658787,[0.93928232],[0.04928192],[0.04928192]
1711147940556923885,[0.98751537],[0.02234692],[0.02234692]
1711147940562026665,[0.97561182],[0.03123343],[0.03123343]
1711147940765143135,0,[0.83791492],[0.83791492]
1711147940768859667,[0.95526307],[0.04230221],[0.04230221]
1711147940772396153,[0.9888555],[0.0211135],[0.0211135]
1711147940778050200,[0.97156154],[0.03372741],[0.03372741]
1711147940779974351,[0.97167046],[0.03366277],[0.03366277]
1711147940982725437,0,[0.6602601],[0.6602601]
1711147940985127012,[0.95036899],[0.04455604],[0.04455604]
1711147940987618450,[0.97997385],[0.02830276],[0.02830276]
1711147940989310054,[0.98003419],[0.02826008],[0.02826008]
1711147940994554962,[0.98008852],[0.02822161],[0.02822161]
1711147940997231917,[0.974074],[0.03220311],[0.03220311]
1711147941000511887,[0.97415829],[0.03215072],[0.03215072]
1711147941004016372,[0.96740904],[0.03610593],[0.03610593]
1711147941277874582,0,[1.11612193],[1.11612193]
1711147941281743785,[0.97425217],[0.03209226],[0.03209226]
1711147941285226232,[0.97430712],[0.032058],[0.032058]
1711147941288421374,[0.97437737],[0.03201414],[0.03201414]
1711147941292334525,[0.96767016],[0.035961],[0.035961]
1711147941294970522,[0.97452901],[0.03191927],[0.03191927]
1711147941298121408,[0.9745862],[0.03188341],[0.03188341]
1711147941301293206,[0.98055447],[0.02788945],[0.02788945]
1711147941304007296,[0.96776801],[0.03590654],[0.03590654]
1711147941309291148,[0.9744454],[0.03197161],[0.03197161]
1711147941312569465,[0.96754835],[0.03602868],[0.03602868]
1711147941539226977,[0.97429437],[0.03206595],[0.03206595]
1711147941540631901,[0.98026971],[0.02809291],[0.02809291]
1711147941543602555,[0.95123402],[0.04416604],[0.04416604]
1711147941546360686,[0.98994304],[0.02005688],[0.02005688]
1711147941549314328,[0.97430934],[0.03205661],[0.03205661]
1711147941550364236,[0.97437937],[0.03201289],[0.03201289]
1711147941552777046,[0.97444879],[0.03196949],[0.03196949]
1711147941646974156,[0.96775365],[0.03591454],[0.03591454]
1711147941649638359,[0.98569997],[0.02391654],[0.02391654]
1711147941653227609,[0.96786434],[0.03585284],[0.03585284]
1711147941654990886,[0.9805272],[0.02790899],[0.02790899]
1711147942109352647,0,[1.85066519],[1.85066519]
1711147942112090184,[0.96062133],[0.03968812],[0.03968812]
1711147942113769245,[0.98581596],[0.02381936],[0.02381936]
1711147942119274557,[0.93338833],[0.05161847],[0.05161847]
1711147942128497311,[0.99842286],[0.00794264],[0.00794264]
1711147942131924820,[0.96056235],[0.03971783],[0.03971783]
1711147942133259146,[0.98066876],[0.02780736],[0.02780736]
1711147942313018360,0,[0.66796681],[0.66796681]
1711147942316113256,[0.98057804],[0.02787254],[0.02787254]
1711147942319113868,[0.97462979],[0.03185606],[0.03185606]
1711147942322413306,[0.97462695],[0.03185784],[0.03185784]
1711147942326221361,[0.96788391],[0.03584193],[0.03584193]
1711147942329741447,[0.98056991],[0.02787837],[0.02787837]
1711147942333862807,[0.96787818],[0.03584512],[0.03584512]
1711147942338743214,[0.97461811],[0.03186339],[0.03186339]
1711147942343771558,[0.98056597],[0.0278812],[0.0278812]
1711147942347386941,[0.96787278],[0.03584814],[0.03584814]
1711147942351191008,[0.98056423],[0.02788245],[0.02788245]
1711147942354336354,[0.96787057],[0.03584937],[0.03584937]
1711147942550727202,[0.96787003],[0.03584967],[0.03584967]
1711147942553208987,[0.98056325],[0.02788315],[0.02788315]
1711147942555788022,[0.97461336],[0.03186637],[0.03186637]
1711147942561415004,[0.93296296],[0.05178303],[0.05178303]
1711147942564549206,[0.9936531],[0.01593348],[0.01593348]
1711147942566343744,[0.9746118],[0.03186735],[0.03186735]
1711147942780405885,0,[0.60526221],[0.60526221]
1711147942877456195,[0.98055919],[0.02788606],[0.02788606]
1711147942879214912,[0.98055899],[0.02788621],[0.02788621]
1711147942881060310,[0.94286737],[0.04780486],[0.04780486]
1711147942883581582,[0.99008102],[0.01991881],[0.01991881]
1711147942887173650,[0.9746072],[0.03187024],[0.03187024]
1711147943107568980,0,[0.95142277],[0.95142277]
1711147943111548656,[0.97458495],[0.03188419],[0.03188419]
1711147943115096861,[0.96783188],[0.03587094],[0.03587094]
1711147943327622804,0,[0.60188105],[0.60188105]
1711147943330635770,[0.97454283],[0.0319106],[0.0319106]
1711147943332795353,[0.96777764],[0.03590117],[0.03590117]
1711147943334974805,[0.96021431],[0.0398927],[0.0398927]
1711147943337534894,[0.98567558],[0.02393693],[0.02393693]
1711147943341807250,[0.97453221],[0.03191726],[0.03191726]
1711147943343252815,[0.97452973],[0.03191881],[0.03191881]
1711147943557107543,0,[0.70233675],[0.70233675]
1711147943561028887,[0.96769875],[0.0359451],[0.0359451]
1711147943564062173,[0.96769523],[0.03594705],[0.03594705]
1711147943566087984,[0.98045275],[0.0279623],[0.0279623]
1711147943569177661,[0.97447294],[0.03195438],[0.03195438]
1711147943572120442,[0.98563925],[0.02396727],[0.02396727]
1711147943575314553,[0.96768603],[0.03595217],[0.03595217]
1711147943579006440,[0.96768427],[0.03595315],[0.03595315]
1711147943863410594,0,[0.63531007],[0.63531007]
1711147943865475522,[0.98041291],[0.02799078],[0.02799078]
1711147943867288817,[0.97441536],[0.0319904],[0.0319904]
1711147943869199803,[0.96761736],[0.03599036],[0.03599036]
1711147943870700482,[0.96761449],[0.03599195],[0.03599195]
1711147943874268135,[0.97440819],[0.03199488],[0.03199488]
1711147943879931210,[0.98560325],[0.02399729],[0.02399729]
1711147943883217202,[0.9676044],[0.03599756],[0.03599756]
1711147944069245106,0,[0.44404849],[0.44404849]
1711147944073520560,[0.97438455],[0.03200965],[0.03200965]
1711147944075702518,[0.97438299],[0.03201063],[0.03201063]
1711147944079495483,[0.97438085],[0.03201196],[0.03201196]
1711147944082752658,[0.96757278],[0.03601512],[0.03601512]
1711147944085666549,[0.98038197],[0.02801287],[0.02801287]
1711147944088891671,[0.96756795],[0.0360178],[0.0360178]
1711147944091037433,[0.96756579],[0.036019],[0.036019]
1711147944298371982,0,[0.95646197],[0.95646197]
1711147944301339308,[0.97436414],[0.0320224],[0.0320224]
1711147944304414786,[0.94232019],[0.04803324],[0.04803324]
1711147944311707505,[0.99359134],[0.01601082],[0.01601082]
1711147944314490550,[0.9743662],[0.03202112],[0.03202112]
1711147944316611218,[0.9743681],[0.03201993],[0.03201993]
1711147944319488568,[0.97436972],[0.03201892],[0.03201892]
1711147944321415966,[0.98037718],[0.0280163],[0.0280163]
1711147944329117047,[0.96756451],[0.03601971],[0.03601971]
1711147944330978776,[0.96756505],[0.03601941],[0.03601941]
1711147944332823072,[0.8842871],[0.0680332],[0.0680332]
1711147944334528475,[0.98038439],[0.02801115],[0.02801115]
1711147944337299667,[0.98039778],[0.02800159],[0.02800159]
1711147944338866900,[0.97444371],[0.03197267],[0.03197267]
1711147944527449017,[0.97448809],[0.03194489],[0.03194489]
1711147944529478957,[0.98048843],[0.02793676],[0.02793676]
1711147944531292572,[0.97452257],[0.0319233],[0.0319233]
1711147944533069175,[0.95183469],[0.04389319],[0.04389319]
1711147944534600076,[0.98567255],[0.02393947],[0.02393947]
1711147944536874414,[0.97452837],[0.03191967],[0.03191967]
1711147944538857291,[0.96020502],[0.03989736],[0.03989736]
1711147944729338030,0,[0.49847192],[0.49847192]
1711147944732727063,[0.94281521],[0.04782668],[0.04782668]
1711147944734487373,[0.99364851],[0.01593925],[0.01593925]
1711147944738513075,[0.97459287],[0.03187923],[0.03187923]
1711147944742639819,[0.96030883],[0.03984529],[0.03984529]
1711147944747682324,[0.985714],[0.02390481],[0.02390481]
1711147944752251360,[0.96786198],[0.03585416],[0.03585416]
1711147944943825965,0,[0.50936958],[0.50936958]
1711147944946856175,[0.96801476],[0.03576883],[0.03576883]
1711147944950354042,[0.985792],[0.02383947],[0.02383947]
1711147944954347283,[0.89900912],[0.06355812],[0.06355812]
1711147944956187274,[1.],[0.],[0.]
1711147944960689767,[0.96806578],[0.0357403],[0.0357403]
1711147945139092839,0,[0.41226523],[0.41226523]
1711147945142240690,[0.97495388],[0.03165193],[0.03165193]
1711147945145945933,[0.96832339],[0.03559585],[0.03559585]
1711147945149017566,[0.98592796],[0.02372513],[0.02372513]
1711147945150689233,[0.97499734],[0.03162446],[0.03162446]
1711147945439392415,0,[1.03898391],[1.03898391]
1711147945443584928,[0.96141134],[0.03928799],[0.03928799]
1711147945445030872,[0.98610223],[0.02357776],[0.02357776]
1711147945448358185,[0.97528018],[0.03144507],[0.03144507]
1711147945453243762,[0.97526231],[0.03145644],[0.03145644]
1711147945458345898,[0.97523927],[0.03147109],[0.03147109]
1711147945661729121,0,[0.4797658],[0.4797658]
1711147945664086342,[0.97421126],[0.03211775],[0.03211775]
1711147945666166269,[0.97410931],[0.03218117],[0.03218117]
1711147945670275885,[0.86803674],[0.07265349],[0.07265349]
1711147945674749922,[0.97990439],[0.0283518],[0.0283518]
1711147945679273053,[0.97364424],[0.03246891],[0.03246891]
1711147945680803072,[0.97973745],[0.02846932],[0.02846932]
1711147945683717686,[0.96634178],[0.03669235],[0.03669235]
1711147945686853383,[0.97954397],[0.02860491],[0.02860491]
1711147945904069282,0,[0.74269792],[0.74269792]
1711147945906761985,[0.96124402],[0.03937308],[0.03937308]
1711147945910127162,[0.98266461],[0.02633278],[0.02633278]
1711147945912452690,[0.93011681],[0.05287086],[0.05287086]
1711147945914275282,[0.98239281],[0.02653842],[0.02653842]
1711147945917704274,[0.95074815],[0.04438551],[0.04438551]
1711147946193029313,0,[0.80513873],[0.80513873]
1711147946470830729,0,[0.96446043],[0.96446043]
1711147946473034159,[0.95601848],[0.04194354],[0.04194354]
1711147946475739021,[0.966117],[0.03681467],[0.03681467]
1711147946478874668,[0.95546794],[0.04220524],[0.04220524]
1711147946480880871,[0.95518196],[0.04234054],[0.04234054]
1711147946483931065,[0.94287943],[0.04779982],[0.04779982]
1711147946487985409,[0.9652202],[0.03729868],[0.03729868]
1711147946492046744,[0.94214391],[0.04810659],[0.04810659]
1711147946497549183,[0.96477389],[0.03753724],[0.03753724]
1711147946500871146,[0.95371923],[0.04302593],[0.04302593]
1711147946503680763,[0.95342587],[0.04316208],[0.04316208]
1711147946506760384,[0.96412967],[0.03787893],[0.03787893]
1711147947043632106,0,[2.53642866],[2.53642866]
1711147947047368134,[0.95158594],[0.04400639],[0.04400639]
1711147947050139629,[0.9195847],[0.05671518],[0.05671518]
1711147947053093289,[0.93614205],[0.05054026],[0.05054026]
1711147947054957564,[0.91877538],[0.05699987],[0.05699987]
1711147947057977178,[0.91834842],[0.05714948],[0.05714948]
1711147947059006966,[0.97469604],[0.03181444],[0.03181444]
1711147947260422144,0,[1.41754357],[1.41754357]
1711147947266632207,[0.97145819],[0.03378864],[0.03378864]
1711147947271056099,[0.97138511],[0.03383187],[0.03383187]
1711147947274905726,[0.90695666],[0.06100601],[0.06100601]
1711147947280674975,[0.94348692],[0.04754496],[0.04754496]
1711147947282482138,[0.73906227],[0.10216413],[0.10216413]
1711147947285657052,[0.92534486],[0.05464619],[0.05464619]
1711147947288367195,[0.9250468],[0.05475516],[0.05475516]
1711147947291202542,[0.83051524],[0.08233705],[0.08233705]
1711147947293798160,[0.97045172],[0.03437923],[0.03437923]
1711147947296803301,[0.73275095],[0.10339227],[0.10339227]
1711147947300066447,[1.],[0.],[0.]
1711147947303113470,[0.90322886],[0.06221612],[0.06221612]
1711147947305032522,[0.92321745],[0.05541933],[0.05541933]
1711147947308705803,[0.94099959],[0.04858],[0.04858]
1711147947312217033,[0.94079981],[0.04866218],[0.04866218]
1711147947523583317,[0.85317778],[0.07663478],[0.07663478]
1711147947525758501,[0.90124885],[0.06284939],[0.06284939]
1711147947528924156,[0.95595321],[0.04197465],[0.04197465]
1711147947607583222,[0.90053794],[0.06307521],[0.06307521]
1711147947610260830,[0.95563875],[0.04212422],[0.04212422]
1711147947611534788,[0.92087424],[0.0562586],[0.0562586]
1711147947614001463,[0.93920736],[0.04931233],[0.04931233]
1711147947618863383,[0.92031478],[0.05645714],[0.05645714]
1711147947921001480,0,[2.04841401],[2.04841401]
1711147947923781740,[0.88552962],[0.06766694],[0.06766694]
1711147947925495910,[0.94896136],[0.04518347],[0.04518347]
1711147947928651536,[0.79508771],[0.09053448],[0.09053448]
1711147947931313865,[0.94858231],[0.04535094],[0.04535094]
1711147947934248447,[0.94845584],[0.04540668],[0.04540668]
1711147948137170524,0,[0.9973809],[0.9973809]
1711147948138600226,[0.92590783],[0.05443976],[0.05443976]
1711147948142082091,[0.87716539],[0.07009554],[0.07009554]
1711147948145242436,[0.92544515],[0.05460947],[0.05460947]
1711147948148743823,[0.92526074],[0.05467697],[0.05467697]
1711147948151420781,[0.90208564],[0.06258254],[0.06258254]
1711147948152990188,[0.87565825],[0.07052425],[0.07052425]
1711147948155983328,[0.90144179],[0.06278796],[0.06278796]
1711147948360806885,0,[1.34883005],[1.34883005]
1711147948362762057,[0.94078026],[0.04867021],[0.04867021]
1711147948365969003,[0.83501931],[0.08123563],[0.08123563]
1711147948368720937,[0.91889918],[0.05695641],[0.05695641]
1711147948371903536,[0.86557273],[0.07332865],[0.07332865]
1711147948377267628,[0.86510853],[0.07345515],[0.07345515]
1711147948378769944,[0.95827169],[0.04085502],[0.04085502]
1711147948659459158,0,[1.47009692],[1.47009692]
1711147948662406406,[0.85568643],[0.07597725],[0.07597725]
1711147948665198610,[0.9356905],[0.05071863],[0.05071863]
1711147948666547183,[0.88539466],[0.06770682],[0.06770682]
1711147948669668362,[0.88507715],[0.06780055],[0.06780055]
1711147948671990434,[0.85411684],[0.07638931],[0.07638931]
1711147948677303412,[0.91151494],[0.05949288],[0.05949288]
1711147948890186136,0,[1.38815943],[1.38815943]
1711147948892403744,[0.90632488],[0.06121278],[0.06121278]
1711147948893543768,[0.84471931],[0.07881134],[0.07881134]
1711147948896169656,[0.8769658],[0.07015246],[0.07015246]
1711147948898741528,[0.87663726],[0.07024606],[0.07024606]
